Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2019-04-09,47.78894805908203,48.59142057877384,47.724270263832075,47.98537556497254,143072800
2019-04-10,48.0572395324707,48.08598725216494,47.47275251901036,47.5925243281573,86781200
2019-04-11,47.65719985961914,48.14826498477151,47.53503393595788,48.112334905796246,83603200
2019-04-12,47.63803482055664,47.942256217646225,47.00085161901344,47.71708464760253,111042800
2019-04-15,47.724273681640625,47.87279320933779,47.43203017716153,47.56857179300715,70146400
2019-04-16,47.72906494140625,48.236896231863994,47.56377926343582,47.77937070845417,102785600
2019-04-17,48.65849304199219,48.71837894248983,47.5757549375541,47.798528732935594,115627200
2019-04-18,48.8333740234375,48.90284008133807,48.51238637425505,48.65611038702582,96783200
2019-04-22,48.99386978149414,49.09208356994186,48.46926852458418,48.586646246520225,77758000
2019-04-23,49.70051956176758,49.76519737602215,48.84295278569558,48.96991063821428,93292000
2019-04-24,49.62386703491211,49.94006277532569,49.59751708528212,49.67177503738128,70162400
2019-04-25,49.17350387573242,49.76757090732401,49.13517602720527,49.544797141156465,74172800
2019-04-26,48.93875503540039,49.10643481349062,48.416548120610784,49.08247899298701,74596400
2019-04-29,49.01301574707031,49.33879518664974,48.83335804851868,48.96270998321195,88818800
2019-04-30,48.06922149658203,48.72317460621088,47.695534005365545,48.64173064636029,186139600
2019-05-01,50.42873001098633,51.57614248143357,50.119716656894155,50.27542222183197,259309200
2019-05-02,50.100547790527344,50.93895047943028,49.85621592432336,50.265833476877226,127985200
2019-05-03,50.723350524902344,50.74490856878798,50.35924327809533,50.51734291021289,83569600
2019-05-06,49.940067291259766,50.026303165560854,48.74714074271689,48.93637864888356,129772400
2019-05-07,48.59382247924805,49.6861408820944,48.107549187236586,49.3172452883824,155054800
2019-05-08,48.603397369384766,49.18788436696664,48.327923677888684,48.36385375759845,105358000
2019-05-09,48.08120346069336,48.3111633261349,47.10865679131575,48.004547735448746,139634400
2019-05-10,47.415103912353516,47.81668552890856,46.35465119827149,47.47281709736525,164834800
2019-05-13,44.659358978271484,45.56351008387893,43.96922252898271,45.13788778025191,229722400
2019-05-14,45.3663444519043,45.616427631860496,44.58482946936059,44.82529561783558,146118800
2019-05-15,45.90979766845703,46.109385016527554,44.73151498187746,44.791631520360546,106178800
2019-05-16,45.707801818847656,46.28251571508548,45.40962250071928,45.66692301760151,132125600
2019-05-17,45.448097229003906,45.90498139483426,44.90945179277733,44.95033059336452,131516400
2019-05-20,44.026939392089844,44.329929040318554,43.35123020710624,44.13034172783792,154449200
2019-05-21,44.870975494384766,45.20762656494578,44.41408770522743,44.53913110395929,113459200
2019-05-22,43.952388763427734,44.65695626906418,43.89708259372516,44.40446615722558,118994400
2019-05-23,43.20213317871094,43.41374081623745,42.75726950044994,43.23579828030976,146118800
2019-05-24,43.03622055053711,43.798497688677664,42.95205594327224,43.33199284223706,94858800
2019-05-28,42.8582763671875,43.42577656810654,42.78132911529811,43.02419858026453,111792800
2019-05-29,42.65388107299805,43.12759961775198,42.322036656878375,42.42303198586659,113924800
2019-05-30,42.87510681152344,43.098738525632164,42.48314589027991,42.790942207956036,84873600
2019-05-31,42.098411560058594,42.80057229306881,42.07917382733227,42.37734951153441,108174400
2019-06-03,41.67277526855469,42.78372746053402,40.94416328950052,42.22584802449842,161584400
2019-06-04,43.19733428955078,43.24302344010268,41.96614891107454,42.187377304443125,123872000
2019-06-05,43.894683837890625,44.4838287660272,43.55803273828841,44.313096206729206,119093600
2019-06-06,44.53913879394531,44.59925532901227,43.80090598209646,44.02454140054104,90105200
2019-06-07,45.72462463378906,46.15025063198151,44.67138567566746,44.84932823041656,122737600
2019-06-10,46.3089599609375,46.979858736253505,46.07811090053658,46.12380004462165,104883600
2019-06-11,46.84518814086914,47.13134331234078,46.55422629049013,46.85721217657864,107731600
2019-06-12,46.69612121582031,47.124150659751855,46.503747566259335,46.638408020185366,73012800
2019-06-13,46.686492919921875,47.32132329173808,46.55423949726058,46.818750011804745,86698400
2019-06-14,46.347442626953125,46.55183663331729,45.760704690148856,46.06128734882138,75046000
2019-06-17,46.62397003173828,46.881270509200554,46.21036806350342,46.38590728177779,58676400
2019-06-18,47.72049331665039,48.16295002763674,46.94138555800512,47.14337618660047,106204000
2019-06-19,47.581031799316406,48.06437106719529,47.446371354072,48.01627490598919,84496800
2019-06-20,47.963375091552734,48.23990966867827,47.61950662348392,48.18219647753628,86056000
2019-06-21,47.79984664916992,48.297613191417334,47.64835184601269,47.80465699810761,191202400
2019-06-24,47.75176239013672,48.131699298772126,47.65317040065336,47.742141690604704,72881600
2019-06-25,47.0279655456543,47.91528253491197,46.96063164964654,47.71569519507535,84281200
2019-06-26,48.04513168334961,48.331286954258495,47.45599042106641,47.556985751524515,104270000
2019-06-27,48.03070068359375,48.47075409192723,47.989821886433354,48.16295410472733,83598800
2019-06-28,47.593048095703125,47.97298495823531,47.383843771539844,47.77580100319577,124442400
2019-07-01,48.46595001220703,49.17292103281461,48.24952829020482,48.85550397490018,109012000
2019-07-02,48.74967956542969,48.845868183561095,48.42024226272854,48.43226629864755,67740800
2019-07-03,49.15367126464844,49.16088495335976,48.74006932216725,48.8819434257848,45448000
2019-07-05,49.11039352416992,49.3147911891304,48.79057315166156,48.898785838535765,69062000
2019-07-08,48.0980339050293,48.42987465249001,47.710883308640334,48.288000523615125,101354400
2019-07-09,48.39139938354492,48.45632258883776,47.807064851358824,47.9008464837811,82312000
2019-07-10,48.86992263793945,48.99015568341827,48.468344706346755,48.538081927488435,71588400
2019-07-11,48.514041900634766,49.14887233933144,48.5044248698581,48.889168477697986,80767200
2019-07-12,48.88675308227539,49.055078598524155,48.62223893586943,48.68235545375978,70380800
2019-07-15,49.346046447753906,49.50475127373558,49.05508087321524,49.076721940046205,67789600
2019-07-16,49.175315856933594,49.56246641216046,48.93484976472365,49.19695692461936,67467200
2019-07-17,48.89878845214844,49.317197165331336,48.87955072165859,49.067114007407184,56430000
2019-07-18,49.454261779785156,49.50716461828943,48.982946582898464,49.05508715078808,74162400
2019-07-19,48.71603012084961,49.656253525850616,48.66072394091478,49.48552096706686,83717200
2019-07-22,49.82939147949219,49.831794819859134,48.96130860817309,48.97092563886281,89111600
2019-07-23,50.218936920166016,50.2357713075465,49.84621375004897,50.127562301827695,73420800
2019-07-24,50.178070068359375,50.29349279064966,49.81737085063283,49.93760392320834,59966400
2019-07-25,49.78129196166992,50.31512698554344,49.71155473942963,50.230962384693825,55638400
2019-07-26,49.954429626464844,50.43295482378756,49.810148496778886,49.89190609129754,70475600
2019-07-29,50.420928955078125,50.651778020354186,50.12275334607242,50.127563695346474,86693600
2019-07-30,50.20451354980469,50.53635795177346,49.8510280788088,50.199703200280354,135742800
2019-07-31,51.22890090942383,53.231984141806734,50.81049220631971,52.04167757423722,277125600
2019-08-01,50.120361328125,52.42883799447915,49.71397658884023,51.43571155256888,216071600
2019-08-02,49.05989456176758,49.63941507194305,48.48518073173425,49.422997050459266,163448400
2019-08-05,46.49172592163086,47.76860062844127,46.3089729632,47.60989575340342,209572000
2019-08-06,47.371822357177734,47.629122848973516,46.66004107684591,47.205900158800496,143299200
2019-08-07,47.86237335205078,47.98741675776175,46.60714362220231,46.98948385994093,133457600
2019-08-08,48.91802215576172,48.94207023600368,47.9465406230698,48.14131759767527,108038000
2019-08-09,48.514915466308594,48.9421549559732,48.104566960105785,48.58974259670762,98478800
2019-08-12,48.39181137084961,48.77077934722417,48.070775860559834,48.18422463799918,89927600
2019-08-13,50.441131591796875,51.20630503224994,48.39181598767111,48.522163128006966,188874000
2019-08-14,48.93975067138672,49.830442653923,48.90112902240945,49.03871726570479,146189600
2019-08-15,48.695953369140625,49.516643067417526,48.196295505607196,49.11112684469137,108909600
2019-08-16,49.844905853271484,50.004217332209286,49.2028349956095,49.3090426482347,110481600
2019-08-19,50.774227142333984,51.34870838911416,50.69698386163212,50.839397016868546,97654400
2019-08-20,50.77663803100586,51.49836471952366,50.766984462800195,50.90215651665292,107537200
2019-08-21,51.326988220214844,51.570780433832454,51.0759549089862,51.41147260322705,86141600
2019-08-22,51.28355026245117,51.76148120099924,50.87078921336657,51.459756472568834,89014800
2019-08-23,48.9131965637207,51.18458108887087,48.51733388729023,50.55216358539117,187272000
2019-08-26,49.842498779296875,50.01146384351364,49.49732387088919,49.690428379920704,104174400
2019-08-27,49.28008270263672,50.339739487050025,49.1280123060303,50.1731868970834,103493200
2019-08-28,49.610774993896484,49.65663773133083,49.07732785981632,49.265603752216656,63755200
2019-08-29,50.450782775878906,50.52561359602424,49.883542544557216,50.32768042308482,83962000
2019-08-30,50.38560485839844,50.798362123414535,50.01387802127554,50.72836362412277,84573600
2019-09-03,49.65181350708008,49.96077929036558,49.29457251074922,49.82801969211884,80092000
2019-09-04,50.494232177734375,50.56423068697994,50.042853208775554,50.30112763465436,76752400
2019-09-05,51.481483459472656,51.64803611081157,51.05424018210286,51.172517610064965,95654800
2019-09-06,51.47663879394531,51.75664015872142,51.29560400031354,51.66733083914168,77449200
2019-09-09,51.69629669189453,52.24422971409327,50.94802173358443,51.85802067014054,109237600
2019-09-10,52.3069953918457,52.32630621541399,51.10251269747285,51.62147772940483,127111600
2019-09-11,53.9700927734375,53.9990608454949,52.555607412853064,52.637679319992934,177158400
2019-09-12,53.84940719604492,54.65320220033747,53.79389088518872,54.26216818647291,128906800
2019-09-13,52.80182647705078,53.29423960394785,52.38424049208367,53.10355119977679,159053200
2019-09-16,53.079402923583984,53.13492291521213,52.51457522050967,52.5556093339984,84632400
2019-09-17,53.272518157958984,53.301486236897624,52.891137653208865,53.09389947312638,73274800
2019-09-18,53.77217483520508,53.79148565966126,52.96837972263677,53.35941378917583,101360000
2019-09-19,53.33527755737305,54.011137991648965,53.192860688642,53.58872337864495,88242400
2019-09-20,52.55562210083008,53.721486960795815,52.492864679630934,53.43666056862654,221652400
2019-09-23,52.794578552246094,53.06492269024206,52.536300455068584,52.85009486276398,76662000
2019-09-24,52.54354476928711,53.704584517149605,52.42527104325505,53.35216844440653,124763200
2019-09-25,53.352176666259766,53.4656254664172,52.4132093956885,52.75355579616081,87613600
2019-09-26,53.07699203491211,53.33044150405339,52.82113009425691,53.10354395421572,75334000
2019-09-27,52.8187255859375,53.33527817131622,52.44699865964366,53.23389542184468,101408000
2019-09-30,54.061824798583984,54.209066598575575,53.29423525141317,53.32078717217109,103909600
2019-10-01,54.21147537231445,55.08768501439445,54.1173374202601,54.32734030035255,139223200
2019-10-02,52.852508544921875,53.967681745148056,52.60388402866276,53.84216325130935,138449200
2019-10-03,53.301475524902344,53.33526854090334,51.92802422607166,52.72457441511836,114426000
2019-10-04,54.79561233520508,54.91147725992179,54.04250874035877,54.464923276753645,138478800
2019-10-07,54.80768966674805,55.500448423989305,54.51320605441516,54.61700127015362,122306000
2019-10-08,54.165611267089844,55.049061984514516,54.14871660081996,54.50837373327863,111820000
2019-10-09,54.800453186035156,54.983900499682875,54.46493542674954,54.800453186035156,74770400
2019-10-10,55.53907012939453,55.62355452175518,54.865622194911026,55.01768894473202,113013600
2019-10-11,57.01631546020508,57.36148675350635,56.07493217425429,56.22941507530571,166795600
2019-10-14,56.934242248535156,57.47976285795485,56.64458727603736,56.70010358900176,96427600
2019-10-15,56.80148696899414,57.363898569381924,56.695279285142476,57.05976139730357,87360000
2019-10-16,56.572181701660156,56.78218462907186,56.28976778186173,56.33080190526867,73903200
2019-10-17,56.791831970214844,57.00183119142603,56.36700490110861,56.74596922462551,67585200
2019-10-18,57.06459426879883,57.3470081674151,56.55286663427938,56.625281304398115,97433600
2019-10-21,58.05424499511719,58.170109932280326,57.284246651344915,57.332521866914796,87247200
2019-10-22,57.92148971557617,58.46217802901688,57.83941779671787,58.21114469537125,82293600
2019-10-23,58.69872283935547,58.713208717472334,58.22562061608776,58.43803596385183,75828800
2019-10-24,58.79528045654297,59.0897640487482,58.368037264054614,59.0197618580704,69275200
2019-10-25,59.51941680908203,59.55562229686441,58.626312506545595,58.69389853918105,73477200
2019-10-28,60.11563491821289,60.16391013755824,59.553219589089835,59.72218469838014,96572800
2019-10-29,58.72527313232422,60.284587815120595,58.55148311451977,60.09631191960024,142839600
2019-10-30,58.71803665161133,59.21045340411995,58.22321111070426,59.08010627656539,124522000
2019-10-31,60.045623779296875,60.14459035827578,57.26975672386108,59.67872922036852,139162000
2019-11-01,61.74976348876953,61.77631172288636,60.14217362403944,60.233895415689204,151125200
2019-11-04,62.1552848815918,62.2397692663464,61.64356099632433,62.11424708339946,103272000
2019-11-05,62.06598663330078,62.32184862160897,61.87046959254314,62.04667212494171,79897600
2019-11-06,62.09251403808594,62.15285896538661,61.641135160488695,61.97906528010769,75864400
2019-11-07,62.809146881103516,63.03188619477791,62.48956727869956,62.64209424295783,94940400
2019-11-08,62.981048583984375,63.05367695601357,62.18452295800762,62.62999421281498,69986400
2019-11-11,63.47978591918945,63.54515145691067,62.530733281478504,62.53557271034788,81821200
2019-11-12,63.42167663574219,63.622627457208516,63.16989333939946,63.322412929352005,87388800
2019-11-13,64.02936553955078,64.1044173295608,63.20621186985133,63.220737546082844,102734400
2019-11-14,63.58631134033203,64.12862290177833,63.455572878754474,63.855043712442715,89182800
2019-11-15,64.34168243408203,64.34652186335124,63.67589518170433,63.83810102930176,100206400
2019-11-18,64.6661148071289,64.74600604291821,63.97127605945767,64.35137451734916,86703200
2019-11-19,64.47000122070312,64.88399779458389,64.25210867594704,64.85978586995721,76167200
2019-11-20,63.7194709777832,64.41914899839321,63.04399749149265,64.28841791467877,106234400
2019-11-21,63.433780670166016,63.91798950422475,63.23282986650498,63.84051431754964,121395200
2019-11-22,63.37809371948242,63.71703842416514,63.1505149773868,63.574197705350294,65325200
2019-11-25,64.4893569946289,64.50630607825897,63.557253444708095,63.60325387830914,84020400
2019-11-26,63.985782623291016,64.68062116338305,63.55241361974907,64.62735789262125,105207600
2019-11-27,64.84524536132812,64.87914352574064,64.23272148942515,64.2980870213688,65235600
2019-11-29,64.70242309570312,64.88400145799228,64.37558056589414,64.54505665940768,46617600
2019-12-02,63.95429611206055,64.94450217378245,63.782404065098056,64.70723721336523,94487200
2019-12-03,62.81400680541992,62.833371911830575,62.048955804464484,62.53800416708476,114430400
2019-12-04,63.36842346191406,63.7485292641276,63.11179330730369,63.20621759981019,67181600
2019-12-05,64.298095703125,64.37315487896743,63.608103940788965,63.86473406321347,74424400
2019-12-06,65.54009246826172,65.61030482632285,64.71451542128803,64.75809983675708,106075600
2019-12-09,64.62252044677734,65.56187946871975,64.13588815754103,65.36819887188322,128042400
2019-12-10,65.00019073486328,65.38513583692486,64.36587101264504,65.02924208016003,90420400
2019-12-11,65.55460357666016,65.63450216356425,65.00502926653556,65.08008103699717,78756800
2019-12-12,65.7216796875,65.98799609163027,64.71937098815452,64.83073697953905,137310400
2019-12-13,66.61504364013672,66.65135783305587,65.59336247817265,65.72167755211505,133587600
2019-12-16,67.75532531738281,67.98048799628319,67.05807093935142,67.06291036690449,128186000
2019-12-17,67.88853454589844,68.21779317189495,67.49874239681624,67.68516762011632,114158400
2019-12-18,67.7262954711914,68.24924196202495,67.57619189657501,67.7408211469,116028400
2019-12-19,67.79409790039062,68.0749400006666,67.53505170645266,67.66820622307084,98369200
2019-12-20,67.65364837646484,68.43080136564308,67.44059534042411,68.32912166381229,275978000
2019-12-23,68.7576675415039,68.81819365729748,67.87882715803046,67.91756475875138,98572000
2019-12-24,68.82302856445312,68.97313952804878,68.49619347139719,68.92471568321903,48478800
2019-12-26,70.18851470947266,70.20546379727104,68.92715236508394,68.95620372219958,93121200
2019-12-27,70.161865234375,71.1714440213529,69.75513153983424,70.48144487513187,146266000
2019-12-30,70.5782699584961,70.86153534910308,69.05301523859924,70.07953550019637,144114400
2019-12-31,71.09397888183594,71.10124172067859,70.0940861999922,70.19334992313655,100805600
2020-01-02,72.7160873413086,72.77661346571647,71.46682724691692,71.72103401405282,135480400
2020-01-03,72.00912475585938,72.7717522953066,71.78396939069293,71.94133580542943,146322800
2020-01-06,72.58289337158203,72.62163096070418,70.87606037263818,71.12785100771227,118387200
2020-01-07,72.2415542602539,72.84923143823697,72.02123831231323,72.59260129853506,108872000
2020-01-08,73.40364837646484,73.70627893727402,71.943758846659,71.943758846659,132079200
2020-01-09,74.96280670166016,75.15648731833909,74.1323901596974,74.38417348369161,170108400
2020-01-10,75.13225555419922,75.69878635468899,74.62868165074606,75.19762847110803,140644800
2020-01-13,76.73741912841797,76.76405445807666,75.33079296168272,75.44942915816804,121532000
2020-01-14,75.70121002197266,76.88510420958616,75.57774178905865,76.6744745414686,161954400
2020-01-15,75.37679290771484,76.38394823058523,74.94342390604251,75.5002685322302,121923600
2020-01-16,76.32099914550781,76.43237250443956,75.5583716587375,75.92152830847965,108829200
2020-01-17,77.16594696044922,77.16836298058836,76.26289478458983,76.57036474816839,137816400
2020-01-21,76.64300537109375,77.23615682397768,76.50500406521856,76.79310894375465,110843200
2020-01-22,76.91658782958984,77.47100170840719,76.82216354627624,77.12963354237134,101832400
2020-01-23,77.2870101928711,77.3669014145498,76.42027207993955,76.96985393819801,104472000
2020-01-24,77.06428527832031,78.27964724750392,76.8730206484151,77.53396861447644,146537600
2020-01-27,74.79818725585938,75.48091632174767,73.81282018047104,75.06691970090553,161940000
2020-01-28,76.9141616821289,77.08605376922371,75.58258723533865,75.6818509443487,162234000
2020-01-29,78.52415466308594,79.37394362780475,77.80752757594179,78.55078999397739,216229200
2020-01-30,78.41034698486328,78.46361024577816,77.17077370005123,77.60414262347498,126743200
2020-01-31,74.93376922607422,78.1222814840406,74.63840142844815,77.69859859170077,199588400
2020-02-03,74.72795104980469,75.89731214570682,73.16879799630816,73.67237193822604,173788400
2020-02-04,77.19501495361328,77.38627956164633,75.93122927201843,76.33796302533938,136616400
2020-02-05,77.82445526123047,78.6258201613122,77.21919431624794,78.32560570846216,118826800
2020-02-06,78.73478698730469,78.73721039613278,77.53637437960353,78.09563507421905,105425600
2020-02-07,77.66456604003906,78.48239314790939,77.17192792843306,78.23243405494627,117684000
2020-02-10,78.03345489501953,78.03345489501953,76.1648304301874,76.24491126763228,109348800
2020-02-11,77.5626220703125,78.60371692560051,77.34421247844126,78.53091619696823,94323200
2020-02-12,79.40457916259766,79.40943007689862,78.01402569685219,78.01402569685219,113730400
2020-02-13,78.8391342163086,79.16675238353734,78.47026476188894,78.67411425559266,94747600
2020-02-14,78.85855865478516,79.10851777495836,78.34893117896286,78.80759072301922,80113600
2020-02-18,77.41459655761719,77.59660579717271,76.34923225388421,76.53124149343974,152531200
2020-02-19,78.53577423095703,78.76632223582008,77.65727746459481,77.65727746459481,93984000
2020-02-20,77.73008728027344,78.78574250032466,77.22288901629881,78.29553354521413,100566000
2020-02-21,75.97066497802734,77.76649566805042,75.35183643347615,77.32238890983989,129554000
2020-02-24,72.36202239990234,73.81809639904387,70.19004979476811,72.13876186738017,222195200
2020-02-25,69.91097259521484,73.41768758581995,69.4377529242665,73.03425797216033,230673600
2020-02-26,71.02001190185547,72.28922581008212,69.52753744829661,69.53481752247102,198054800
2020-02-27,66.37755584716797,69.4061923618355,66.24165620285358,68.21706677109698,320605600
2020-02-28,66.33873748779297,67.56427105877654,62.21562305087625,62.431610947009084,426510000
2020-03-02,72.51492309570312,73.15317015362184,67.39682304876307,68.50343887480543,341397200
2020-03-03,70.21189880371094,73.77442519005979,69.3576638774749,73.69434436871329,319475600
2020-03-04,73.46864318847656,73.6288122283086,71.13650139150472,71.93976834476976,219178400
2020-03-05,71.0855484008789,72.69450423193115,70.7191006767236,71.71650798671432,187572800
2020-03-06,70.14152526855469,70.57592284013839,68.24863164787311,68.43549184953756,226176800
2020-03-09,64.59388732910156,67.48661751740467,63.824591466108316,64.00660075736148,286744800
2020-03-10,69.24602508544922,69.51297346708441,65.37044115282052,67.25606172575357,285290000
2020-03-11,66.84107971191406,68.24619329059158,65.9747138459021,67.31673591637701,255598800
2020-03-12,60.24020767211914,65.52333058622261,60.18439253845632,62.11126440817364,418474000
2020-03-13,67.45748901367188,67.93071607578169,61.38565875889742,64.28325061879912,370732000
2020-03-16,58.7792854309082,62.873275496652674,58.242963182289955,58.716186517548486,322423600
2020-03-17,61.36381912231445,62.5165408014644,57.854678750743666,60.06548484229005,324056000
2020-03-18,59.861637115478516,60.66975874633833,57.54405159077075,58.187153255274865,300233600
2020-03-19,59.40297317504883,61.35896558109421,58.87636011980493,60.036365596883776,271857200
2020-03-20,55.63174057006836,61.11385881136198,55.330817248448476,59.98539913252844,401693200
2020-03-23,54.449886322021484,55.452151782075894,51.59598260057971,55.35022704591594,336752800
2020-03-24,59.91259765625,60.10916707001685,56.85969513959366,57.359613328429845,287531200
2020-03-25,59.582550048828125,62.67185273031452,59.286481367958,60.85176020184459,303602000
2020-03-26,62.71795654296875,62.77619712859048,59.7863940034163,59.82522352915571,252087200
2020-03-27,60.121307373046875,62.09428547221415,59.95385824110164,61.33712804392787,204216800
2020-03-30,61.8370475769043,62.0093513301557,60.52415303960045,60.84934577792082,167976400
2020-03-31,61.71084213256836,63.70080921944118,61.155108844211355,62.028754737466606,197002000
2020-04-01,58.463802337646484,60.35912485054445,58.03183398758983,59.82037714150967,176218400
2020-04-02,59.43937301635742,59.49276269917482,57.49066070248686,58.32547715782636,165934000
2020-04-03,58.58514404296875,59.62623542608821,57.99300663222972,58.92246773803886,129880000
2020-04-06,63.69596481323242,63.851275540137046,60.51929722354272,60.88816668017039,201820400
2020-04-07,62.95820617675781,65.93588200935402,62.85385599250536,65.71746500197477,202887200
2020-04-08,64.56962585449219,64.88510570226441,63.39505997306274,63.76150035495677,168895200
2020-04-09,65.03555297851562,65.54032952455171,64.2371442763535,65.20786042767898,161834800
2020-04-13,66.31205749511719,66.42126604167221,64.51137549316124,65.1132222675946,131022800
2020-04-14,69.6610107421875,69.95222853281514,67.47689953040836,67.95012658868427,194994800
